exam_name,question_number,topic,subtopic,question_text,A,B,C,D,correct_label,explanation
examreview_103721974,77,Property Ownership and Land Use Controls and Regulations,Public Controls,"One area of town has maximum building height requirements and setbacks for the front, side, and rear yards. These requirements are all indicative of ______.",Bulk zoning,Commercial zoning,Density zoning,Residential zoning,A,"These requirements are all indicative of bulk zoning, which may be seen in both commercial and residential areas, and which decreases density."
examreview_103721974,78,Transfer of Property,Title Insurance,Which of these statements is NOT true about an extended title insurance policy?,"It covers some items that aren't part of the public record, such as unrecorded liens.",It's typically purchased for the lender.,It's typically used when the property is paid for in cash.,The buyer will most likely pay for this policy.,C,"An extended title insurance policy is usually taken on behalf of the buyer's lender, so it won't be used if the property is paid for in cash."
examreview_103721974,79,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Gregory is looking for an apartment to rent for six months. He's hired Franklin as his agent to help with this search. Is Franklin required to provide Gregory with an agency disclosure form?,"No, agency disclosure is only required for commercial transactions.","No, agency disclosure is only required for lease agreements exceeding one year in length.","No, agency disclosure is only required on sales of residential properties.","Yes, agency disclosure is required for lease transactions.",B,"When working with a tenant, agency disclosure is only required if the lease agreement will exceed one year."
examreview_103721974,80,Property Ownership and Land Use Controls and Regulations,Environmental Hazards and Regulations,"Which agency applies the ""target"" designation to a dwelling and has set specific requirements for lead abatement and remodeling of these homes?",DARPA,The DEC,The EPA,The Local Lead Standards Designation Board,C,The EPA creates these designations and the specific requirements for contractors performing lead abatement or remodeling in these dwellings.
examreview_103721974,81,Property Ownership and Land Use Controls and Regulations,Classes of Property,Which of the following is an example of a fixture that is real property?,Above-ground pool and pool accessories,Bathroom mirror hanging on a hook,Photos and wall hangings,Shelves attached to the wall with brackets,D,"Shelves attached with brackets would be considered real property, since they're permanently affixed to the wall."
examreview_103721974,82,Contracts,Listing Agreements,Which of the following scenarios best describes a net listing?,"A condo owner is selling her unit for $480,000 and is offering a 6% agreed compensation to the listing broker.","A duplex owner lists his property at $600,000 but reserves the right to find his own buyer and not pay compensation.","A seller wants to get $550,000 for her house and tells her listing agent he can keep anything above that amount.","The owner of a townhouse is selling it for $425,000 and paying a brokerage fee of",C,"$25,000. A net listing compensation involves compensation of an indeterminate amount and depends on the sales price. Net listings are illegal in several states."
examreview_103721974,83,Property Ownership and Land Use Controls and Regulations,Types of Ownership,"Philip owns land in a state where growing marijuana is illegal. He wants to set up a small marijuana growing operation and export to states where marijuana has been legalized. He asks his attorney about the possibility. ""No,"" his attorney explains. ""It's not possible. Although you own the property outright, the right of ______ only allows you to manage the property in ways that are legal in this jurisdiction.",Control,Disposition,Exclusion,Possession,A,"The right of control allows owner Philip to determine how the property will be used by himself or by others, meaning he can not only use but manage the property in any way he sees fit-as long as the enterprise is legal in the given jurisdiction. Other regulations, such as HOA regulations, may also apply."
examreview_103721974,84,Property Valuation and Financial Analysis,Financial Analysis,"In investments, there are two types of depreciation, and each is defined by a particular event. Which of the following most accurately pairs the depreciation type with the event it is tied to?",Economic depreciation and cost recovery,Operating depreciation and taxing authority,Tax depreciation and cost recovery,Tax depreciation and physical deterioration,C,Tax depreciation is tied to cost recovery.
examreview_103721974,85,Property Ownership and Land Use Controls and Regulations,Public Controls,May homeowners perform work on their own properties without a contractor's license?,"No, a license is needed for any work, no matter who does the work.","Yes, homeowners are exempt from contracting laws.","Yes, provided it is for a kitchen or bathroom remodel only.","Yes, provided the homeowner doesn't intend to sell right away.",D,Homeowners are exempt unless they are doing the work with the intent to sell.
examreview_103721974,86,Transfer of Property,Title Insurance,What can buyers do to protect themselves from title issues when purchasing property?,Ensure the seller's name is on the deed.,File a lis pendens claim at the court before buying the property.,File a security agreement at the county clerk's office.,Purchase title insurance.,D,"Purchasing title insurance can protect buyers from any defects in the title when purchasing property. The seller's name on the deed could have been forged, so it's no assurance."
examreview_103721974,87,Property Ownership and Land Use Controls and Regulations,Types of Ownership,A tenant rents a single-family home from its owner. What type of interest does the owner have in the property?,Freehold,Homestead,Leasehold,Lifelong,A,Property owners have a freehold interest in the property.
examreview_103721974,88,Laws of Agency and Fiduciary Duties,Responsibilities of Agent to Non-Client Third Parties,Which of these is NOT a duty that California licensees owe to the non-client principals in a transaction?,Disclosure of material facts,"Honesty, fairness, and good faith",Loyalty,Reasonable skill and care,C,"State law requires licensees to fulfill certain duties for non-client principals in a transaction. These include reasonable skill and care, honesty, fairness, good faith, and full disclosure of material facts. Loyalty is owed only to clients."
examreview_103721974,89,Property Ownership and Land Use Controls and Regulations,Descriptions of Property,You're a builder who wants to follow the national standards for measuring the square footage of a home you've built. Which of the following areas do you include?,A master suite,An unfinished attic with six-foot ceilings,Attached garage,Detached pool house,A,"Under the national standards, neither unfinished spaces nor detached structures are included when measuring a home's square footage."
examreview_103721974,90,Property Valuation and Financial Analysis,Value,Which economic principle says that value is created and maintained when the characteristics of a property fit in with its surroundings?,Anticipation,Conformity,Contribution,Substitution,B,Conformity says that value is created and maintained when the characteristics of a property fit in with its surroundings.
examreview_103721974,91,Contracts,Listing Agreements,"When working with a seller, you signed a listing agreement that ensured you'd receive compensation provided the property sold during the listing term. What type of listing agreement did you sign?",Exclusive agency,Exclusive right to collect commission,Exclusive right to sell,Net listing,C,"It's easy to confuse these types of agency. With exclusive agency, the seller retains the right to find a buyer and avoid paying compensation. Exclusive right to sell agreements prohibit the seller from selling the property without compensating the listing agent."
examreview_103721974,92,Laws of Agency and Fiduciary Duties,Termination of Agency,"A seller decides to terminate her listing agreement and rent the property out instead of selling it after it's been on the market for several months with no offers. Assuming that her listing agent has fulfilled all of his responsibilities under the contract, can the seller terminate the contract before its expiration date?",Only if the seller and the listing agent mutually agree to terminate the agreement.,Only if the seller succeeds in converting it to a rental.,"Yes, because the seller has not received any offers on the listing.","Yes, because the seller is entitled to terminate the agreement at any time.",A,"Since the listing agent hasn't done anything to breach the contract, the seller's only options are to let the listing agreement expire or try to reach mutual agreement with the listing agent to terminate the agreement without penalty."
examreview_103721974,93,Contracts,General,"The buyer of Stan's house is only 17 years old, but no one knew until the boy's mother called the buyer's agent when she caught on to what was happening. Stan decided to ______ the contract based on the boy's legal incapacity to contract--or even pay for his house.",Burn,Reform,Release,Rescind,D,A rescission can be based on a lack of capacity to contract.
examreview_103721974,94,Contracts,General,"Real estate sales contracts must be valid, express, bilateral, ______, and executed or executory.",Enforceable,Oral,Unenforceable,Voidable,A,"Sales contracts must be enforceable, which means they will hold up in court."
examreview_103721974,95,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","You have a listing agreement with Sam. Because of this, what is Sam's relationship to you?",Client,Confidante,Customer,Friend,A,"An agency agreement exists, which makes Sam your client."
examreview_103721974,96,Contracts,Purchase/Lease Options,"Ezra's lease on his condo includes an option to purchase. He told his landlord, Sherm, that he's ready to purchase the condo, and they've negotiated a closing date. What kind of contract is the option after it has been exercised?",Bilateral,Executed,Unilateral,Voidable,A,"Once the optionee exercises his option to purchase the property, the option contract becomes a bilateral purchase contract with obligations for both parties."
examreview_103721974,97,Contracts,General,UETA supports the use of electronic documents and leaves the decision whether to use an electronic medium for agreements up to the _______.,Broker,Customers,Parties,Seller client,C,"Because the parties are the ones who are bound to the contract, they may decide whether or not to accept the use of electronic signatures."
examreview_103721974,98,Contracts,General,"In contract law, when does partial performance occur?",When a party acknowledges receipt of the contract,"When a party does some, but not all, of what the party has agreed to do",When a party meets all terms of the contract,When a party rejects all terms of the contract,B,"An example would be when a seller agreed to paint a house prior to closing, but neglected to paint the back side. A buyer would likely accept partial performance to close on time and may ask for a seller credit to pay for the additional work needed."
examreview_103721974,99,Transfer of Property,Special Processes,Which term is defined as land that washes away and decreases the property size?,Accession,Accretion,Alluvion,Avulsion,D,Think of revulsion and someone running away and you'll know avulsion is the process of land washing away and decreasing the property size.
examreview_103721974,100,Contracts,General,Which type of contract is the opposite of an express contract?,Bilateral,Executory,Implied,Voidable,C,An express contract is an agreement between parties where the terms are specifically outlined in words (either written or oral). An implied contract is an agreement that's understood but not specifically stated verbally.
examreview_103721974,101,Contracts,General,"A legally competent party means that an individual has the capacity, legally and ______, to enter into a contract.",Financially,Mentally,Morally,Purposefully,B,"For someone to be considered legally competent, that person must have the capacity, legally and mentally, to enter into a contract. This means, among other requirements, that the person is of majority age."
examreview_103721974,102,Property Valuation and Financial Analysis,Value,What type of value is sought if an investor wants to know the estimated rate of return for a property?,Assessed value,Insured value,Investment value,Value in use,C,An investment value can tell a consumer about the expected rate of return for a property.
examreview_103721974,103,Contracts,General,"Alex, a high school freshman, started a neighborhood lawn care business. Simone decides to hire Alex to mow her lawn every two weeks. Alex presents Simone with a written contract outlining the services to be provided and the fee Simone will pay. Which of the following is true in this situation?","Because minors can't enter into a contract, this contract is void.","Because this contract binds Alex and Simone to an obligation that's legal for a minor to perform (mowing lawns), the contract is valid and enforceable for both parties.","If both parties are content to uphold their agreement, the fact that it's not legally binding doesn't matter.","Minors can't enter into contracts, so Alex's parents are legally obligated to uphold the contractual obligations if Alex fails to fulfill them.",C,"Because a minor can't enter into a contract, this contract is technically invalid, voidable, and unenforceable. However, if the neighbor and the student are content to uphold their agreement, the fact that it's not legally binding doesn't matter."
examreview_103721974,104,Contracts,General,Which of these situations represents a unilateral contract?,Cain sells Trenton his bike.,"Maurice promises Shelton $100 if Shelton will sell his painting. Shelton agrees, but",Maurice doesn't pay Shelton.,Nathan and Sue exchange vows at their wedding.,C,"Sherry promises to give Brent a ride home from work, and then doesn't show up. A promise is a unilateral contract if there's no reciprocal promise. Breaching a contract in which one party performs isn't a unilateral contract."
examreview_103721974,105,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Anthony owns a new commercial strip mall with several units. He's hired Jillian as his agent to find tenants to rent each unit. Is Jillian required to provide Anthony with an agency disclosure form?,It depends on how many units are for lease.,"No, agency disclosure is only required for residential transactions.","No, agency disclosure is only required on sales of commercial properties.","Yes, Jillian is required to provide Anthony with an agency disclosure form.",D,Disclosure is required. The number of units involved in the transaction is only relevant in residential property transactions.
examreview_103721974,106,Transfer of Property,Escrow,Which individual has a limited agency relationship with both a buyer and seller in a real estate transaction?,Cooperating broker (buyer's agent),Escrow agent,Lender's attorney,Listing/seller's agent,B,"The escrow agent acts under a limited agency relationship to both parties of the transaction while the conditions of delivery are to be performed, and then as a limited agent to each principal once the conditions are met."
examreview_103721974,107,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"If a listing agent is interested in purchasing her own listing, what must that agent do?",Disclose to the seller that the agent is interested in purchasing the property.,Hold any other offers so the seller accepts the listing agent's offer.,Price the property above fair market value so the seller gets a better deal.,Price the property below fair market value so the agent gets a better deal.,A,"In cases such cases, the agent must disclose immediately to the seller that the agent has an interest in the property. The agent must also properly market and fairly price the property just as she would any other listing."
examreview_103721974,108,Contracts,Offers/Purchase Contracts,"The appraisal finally came in and it's lower than the sales price the parties have contracted; an appraisal contingency was in place, but the lender failed to meet the appraisal deadline. What happens now?",The buyer's earnest money is at risk.,The buyer will be sued for default.,The seller can sue for breach of contract.,The seller must reduce the sales price to the appraised value.,A,"Deadlines are a big deal in sales contracts. If the deadline for the appraisal contingency has passed, the buyer cannot use a lower appraisal as a means to terminate and get a refund of their earnest money."
examreview_103721974,109,Transfer of Property,Deeds,Select the statement that correctly exemplifies the covenant term.,The covenant against encumbrances is the grantor's guarantee that he or she owns the property being conveyed.,The covenant for further assurances assures the grantee that there are no undisclosed encumbrances on the property.,The covenant of quiet enjoyment promises that the grantee won't be disturbed by a title defect the grantor passes on.,The covenant of warranty promises that the grantor has the capacity to convey title.,C,The covenant of quiet enjoyment promises that the grantee won't have his enjoyment of the property hampered by claims against the title.
examreview_103721974,110,Laws of Agency and Fiduciary Duties,Disclosure of Agency,"Jim from Greater SW Realty represents Andy as the buyer of a parcel of land. Roger, also from Greater SW Realty, has the listing for that land. Is this a dual agency situation?","No, because each party has their own representation.","No, because land is not subject to dual agency requirements.","Yes, because any time more than one party is involved in a transaction, it is dual agency.","Yes, because both Jim and Roger work for the same broker.",D,Remember that listings belong to the broker. The same broker represents both sides of this transaction.
examreview_103721974,111,Property Valuation and Financial Analysis,Financial Analysis,What is before-tax cash flow?,Cash flow after property taxes are considered.,Cash flow before property taxes are considered.,Cash flow before taking income taxes into account.,Cash flow taking income taxes into account.,C,"The taxes in question are income taxes, and not property taxes. Before-tax cash flow is income without considering taxes."
examreview_103721974,112,Laws of Agency and Fiduciary Duties,Responsibilities of Agent to Non-Client Third Parties,To which of these individuals does California licensee Nadine owe the duty of reasonable skill and care rather than utmost skill and care?,"Don, a seller, and Betty, a buyer, who have agreed to use Nadine as the dual agent in their transaction","Fred, the buyer offering for Ruby's house, who is represented by another licensee","Nicholas, Nadine's buyer client","Ruby, Nadine's seller client",B,"Nadine owes customers in a transaction, like Fred, the duty of reasonable skill and care, and she owes her clients the duty of utmost skill and care."
examreview_103721974,113,Transfer of Property,Transfer Through Court Supervision,"A homeowner specified in their will how title to the home would transfer. At their death, alternate conveyance occurred. What likely happened?",Fraud,Intestate hereditary,Operation of law,Testate succession,C,Operation of law trumps a will. It says that what's legally required must be satisfied before the terms of the will apply.
examreview_103721974,114,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","Jenny is selling her property and has hired Larry as her agent. After the property's listed, Jane brings her client, Andrew, to see the property, and he decides to make an offer. Who is Jane in this scenario?",A buyer's agent,A dual agent,A seller's agent,A sub-agent,A,"Jane represents Andrew, the buyer, which makes her the buyer's agent."
examreview_103721974,115,Property Valuation and Financial Analysis,Financial Analysis,"What ""quick and dirty"" investment formula seeks to achieve a percentage of gross monthly rental income as compared to purchase price?",2%,5%,50%,70%,A,There is a formula called the 2% formula that states that the gross monthly rental income should be at least 2% of the purchase price.
examreview_103721974,116,Transfer of Property,Escrow,What may an escrow agent disclose to outside parties to a transaction as a limited agent to both parties to a transaction?,Nothing,The closing date of the escrow,The conditions of the escrow,The purchase price of the property,A,An escrow agent is not allowed to disclose information about the escrow transaction to outside parties.
examreview_103721974,117,Transfer of Property,Special Processes,Which term is defined as someone claiming property of another simply by using it for an extended period of time?,Accession,Adverse possession,Dedication by deed,Public grant,B,When someone claims property of another by simply using it for an extended period of time it is called adverse possession.
examreview_103721974,118,Transfer of Property,Tax Aspects,What's true about the documentary transfer tax in California?,Most real estate transactions in California don't incur a documentary transfer tax.,The county documentary transfer tax rate for the entire state is set at 55 cents per,"$500 of sales price, and some cities add an additional transfer tax.","The documentary transfer tax is collected by the state, although cities may add an additional tax.",B,"The documentary transfer tax, when used, is always paid by the buyer since the new deed is recorded on the buyer's behalf. The documentary transfer tax rate for each county in California is set by the California Revenue and Taxation Code. Counties may choose to charge the tax or not, and cities may also choose whether or not to charge a transfer tax at their own rate, whether or not their county charges one. Although the state sets the basic county tax level of 55 cents per $500 of sales price, it's collected by the county."
examreview_103721974,119,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents",Rhonda is an unrepresented buyer who's purchasing Tony's townhome. Gary represents Tony in the sale of his property. What's Rhonda's relationship to Gary?,A client and fiduciary,A customer,A customer and client,A fiduciary,B,Rhonda is Gary's customer. She's not his client because no agency relationship exists between them.
examreview_103721974,120,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Rob is searching for a new apartment that he can lease for the next two years while he's working in the area. He has hired Danielle to represent him as his agent in this transaction. Is Danielle required to provide Rob with an agency disclosure form?,"No, agency disclosure is only required on leases shorter than one year.","No, agency disclosure is only required on sales of residential properties with one to four units.","No, Danielle does not provide the agency disclosure to her client. He only provides it to the landlord involved in the transaction.","Yes, agency disclosure is required on leases exceeding one year.",D,Agency disclosure is required for leases exceeding one year.
examreview_103721974,121,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","When a licensee has the responsibility to handle all details of one specific transaction, what type of real estate agency relationship usually exists?",Designated,General,Special,Universal,C,A special or limited agent has the responsibility of handling all details of one specific transaction. Listing agreements and buyer representation agreements are examples of special agency.
examreview_103721974,122,Transfer of Property,Transfer Through Court Supervision,______ determines who the heir or heirs will be if a person dies without a will.,Court appointment,Escheat,Intestate bequest,Intestate succession,D,"If a person dies without a will, the order of inheritance is called intestate succession. It's a predetermined priority of heirs based on close family relationships (i.e., spouse inherits first, followed by children)."
examreview_103721974,123,Laws of Agency and Fiduciary Duties,Termination of Agency,"When the listing agreement's purpose has been fulfilled, what happens to the agency agreement?",Agency continues for future transactions.,Agency continues until the agreement's expiration date.,The agency agreement terminates by completion.,The agent can renounce the listing agreement to terminate it.,C,"Agency terminates when the goal of the agreement is completed. The duty of accounting remains until finished, and the duty of confidentiality remains forever."
examreview_103721974,124,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","You have an agency agreement with Sam to list his property for sale. Because of this, what is Sam's relationship to you?",Client,Confidante,Customer,Friend,A,"An agency agreement exists, which makes Sam your client."
examreview_103721974,125,Property Valuation and Financial Analysis,Value,Which of these principles of value is related to how a change to a portion of a property impacts the value as a whole?,Contribution,Impact on value,Plottage,Progression,A,"The principle of contribution says that a change to a portion of a property impacts the overall value. For example, adding a swimming pool could add to the value for some buyers and detract from the value for others."
examreview_103721974,126,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents",Which of the following describes a universal agent?,Buyer's agent,Conservator,Escrow officer,Listing agent,B,"A universal agent has broad authority to act on behalf of the principal, such as a person with a power of attorney or a conservator. A special or specific agent has limited scope of authority."
examreview_103721974,127,"Practice of Real Estate and Disclosures, Including Specialty Areas",Commercial/Industrial/Income Properties,"Which of the following acts requires commercial buildings to be accessible to people with disabilities, such as those who use wheelchairs?",Americans with Disabilities Act,Fair Housing Act,Housing and Economic Recovery Act,Real Estate Settlement Procedures Act,A,"The Americans with Disabilities Act (ADA) requires commercial buildings to be accessible to people with disabilities, such as those who use wheelchairs."
examreview_103721974,128,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,The Housing and Community Development Act of 1974 added which protected class to federal fair housing law?,Color,Disability,Religion,Sex,D,"The Housing and Development Act of 1974 added sex as a protected class, which helped prevent discrimination and sexual harassment for individuals seeking housing."
examreview_103721974,129,Financing,Mortgages/Deeds of Trust/Notes,Which of the following statements about the promissory note is true?,A promissory note is a negotiable instrument and can be transferred to a secondary holder who has the right to enforce the note's terms.,A promissory note isn't a legal document.,"A promissory note isn't transferable, so it must be held by the original lender until paid in full.",A promissory note serves as collateral for a mortgage loan.,A,The promissory note is evidence of the debt that specifies the borrower's financial obligations. Collateral for the note is typically the property on which the loan is made. It's a negotiable instrument.
examreview_103721974,130,"Practice of Real Estate and Disclosures, Including Specialty Areas",Truth in Advertising,"If competitors agree to do this, what action is an antitrust violation?",Increase choices for consumers,Increase the number of competitors in the field,Join a professional association,Restrict choices for consumers,D,"Any agreement that restricts trade, discourages competition, or restricts choices for the consumer is a violation of antitrust law."
examreview_103721974,131,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,"What's the term for a lender refusing to lend in a specific area, often based on the area's demographic make-up?",Blockbusting,Gerrymandering,Redlining,Steering,C,"When lenders determine where they will lend based on a neighborhood's racial or other protected class status, it's redlining, and it's illegal."
examreview_103721974,132,"Practice of Real Estate and Disclosures, Including Specialty Areas",Licensing and Continuing Education Requirements and Procedures,"As a real estate professional, you must guard against ______.",Consumers who falsely accuse you of an antitrust violation,Even the perception of an antitrust violation,Only explicit evidence of an antitrust violation,Only those whose actions directly harm your ability to compete,B,null
examreview_103721974,133,Financing,Sources of Financing,Which of the following statements is true about the secondary mortgage market?,It controls the flow of the local money supply.,It funds loans to borrowers.,It packages loans and sells them to investors.,Mortgage-backed securities are offered by credit unions.,C,The secondary mortgage market packages loans and sells them to investors. This creates additional funds to purchase more loans from the primary market.
examreview_103721974,134,Financing,Types of Loans,"When a buyer takes over the seller's original loan with the lender's permission, what is this called?",A buyout,An assumption,A substitution,Subject-to financing,B,Buyers can assume an existing loan with the lender's permission.
examreview_103721974,135,"Practice of Real Estate and Disclosures, Including Specialty Areas",Transfer Disclosure Statement,What is the name of the standard form that allows sellers of residential property to provide buyers with disclosures required by statute?,The Agent Visual Inspection Disclosure,The Real Estate Transfer Disclosure Statement,The Required Property Disclosure Form,The Seller Property Questionnaire,B,The Real Estate Transfer Disclosure Statement contains disclosures and language as required by statute.
examreview_103721974,136,Property Ownership and Land Use Controls and Regulations,Encumbrances,Which of the following defines the term 'lis pendens'?,A legal notice that a lawsuit is pending that affects the title of a property,"A legal term that means ""it depends"" and requires a certain minimum sales price of the property.",A notice that notifies potential buyers of a pending lease,A public listing and notice of foreclosure of a property.,A,Lis pendens is a legal notice that a lawsuit is pending that affects the title of a property.
examreview_103721974,137,Financing,Types of Loans,Which type of mortgage has an interest rate that remains constant over the life of the loan?,Adjustable-rate,Fixed-rate,Growing equity,Pledged account,B,"Since the total principal and interest payment remain the same, the loan payment remains relatively stable on a fixed rate loan (taxes and insurance are usually figured in, so the payment may adjust periodically)."
examreview_103721974,138,Property Ownership and Land Use Controls and Regulations,Descriptions of Property,Which type of survey system is also known as the public land survey system (PLSS)?,Address and zip code,Lot and block,Metes and bounds,Rectangular survey,D,The rectangular survey system is also known as the public land survey system (PLSS) and is regulated by the Bureau of Land Management under the U.S. Department of the Interior.
examreview_103721974,139,Property Ownership and Land Use Controls and Regulations,Environmental Hazards and Regulations,What is a Superfund site?,A commercial property landscaping project,"A property with ""green"" improvements that cost over $1 million",A site identified by the EPA as requiring remediation of hazardous waste spills,A site paid for by state taxes,C,A Superfund site is a site identified by the EPA as requiring clean-up of hazardous waste under CERCLA.
examreview_103721974,140,Property Valuation and Financial Analysis,Methods of Estimating Value,"Which approach to value measures the cost to produce a property, including land acquisition and construction costs?",Cost approach,Income approach,Indirect approach,Sales comparison approach,A,"The cost approach to finding appraised value measures value as a cost of production, including acquisition of the land and the construction costs."
examreview_103721974,141,Laws of Agency and Fiduciary Duties,Disclosure of Agency,What types of transactions in California may require agency disclosure?,Commercial leases only,Residential and non-residential sales and leases,Residential leases only,Residential sales only,B,Agency disclosure is required for listings for sale or lease involving one- to four-unit residential properties and non-residential (commercial) properties.
examreview_103721974,142,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"You've been practicing real estate for a while and decide to purchase a property as an investment along with a business partner (who's not a real estate broker). Since you're a licensee, which of these actions must you take?",You must be represented by another broker in this transaction.,"You must disclose your licensed status, any conflicts of interest, and any relevant facts that might affect the seller's decision to accept your offer to the seller.","You must offer the full list price, regardless of any other factors affecting the property value.",You must sign an agency agreement to represent your business partner before you can make an offer to the seller.,B,"Your licensed status must be disclosed in writing, along with any conflicts of interest and all information that could affect the seller's decision to accept your offer, such as potential for profit."
examreview_103721974,143,Laws of Agency and Fiduciary Duties,Commission and Fees,"Harriet, an out-of-state licensee, is friends with Tonya, a licensee who works with Perfectly at Home. Harriet referred one of her buyer friends to Tonya, so Tonya plans to pay Harriet a referral fee. Which one of the following statements about this fee is true?",It's illegal for Tonya to pay an out-of-state licensee a referral fee.,Referral fees have no disclosure requirements.,Tonya must pay the fee directly to Harriet since Harriet is an out-of-state licensee.,Tonya must pay the referral fee through her brokerage firm to Harriet's brokerage firm.,D,"As long as the payment goes through both brokerage firms, it's legal to pay an out-of-state licensee a referral fee. Tonya would only need to disclose the compensation if she were receiving the referral fee."
examreview_103721974,144,Property Valuation and Financial Analysis,Value,Which of the following items directly influences real estate supply?,Construction,Employment wages,Interest rates,Loan availability,A,"Supply is directly influenced by construction of new homes, conversion of existing properties to residences, and construction costs."
examreview_103721974,145,Property Valuation and Financial Analysis,Value,Which of the following best describes the state of the market during the expansion phase of the real estate cycle?,High but stabilized unemployment and a high number of foreclosures,"Increases in hiring, employment, and public confidence, and lots of buyers in the market","Properties selling at inflated prices, many buyers in the market, and lots of new construction","Unemployment increasing, prices falling, and foreclosures on the rise",B,"Expansion is when activity starts to really pick up. Companies are hiring, so unemployment decreases. Higher employment means more buyers in the market and more overall public confidence."
examreview_103721974,146,Property Valuation and Financial Analysis,Methods of Estimating Value,Clark works for Acme Bank and asks for your assistance. He wants you to look at a property that's about to go into foreclosure and provide him with a report on its current marketability and an approximate market value. What's Clark most likely asking you to provide?,Appraisal,BPO,CMA,Professional opinion,B,Broker's price opinions are estimates of price in case the lender must take over the property and sell it to an investor or on the market.
examreview_103721974,147,Property Valuation and Financial Analysis,Financial Analysis,Which of the following actions toward an appraiser would be considered improper?,"Asking an appraiser to consider additional, appropriate property information",Asking an appraiser to correct errors in the appraisal report,Asking an appraiser to remove information about adverse property conditions from an appraisal report,"Giving an appraiser additional details, substantiation, or explanation for the appraiser's value conclusion",B,"Real estate licensees can ask appraisers to consider additional (relevant) information and to correct errors in reports. They cannot ask an appraiser to hide or remove information relevant to the value, such as adverse property conditions."
examreview_103721974,148,Laws of Agency and Fiduciary Duties,Termination of Agency,"Candace and Phil Tolson listed their home for sale with Trent Richards, the broker for Richards Homes. Sadly, Trent became incapacitated due to a car accident. What's the status of the listing agreement?","Because the listing agreement is with the brokerage firm, the agreement continues.",The agreement terminates by operation of law.,The brokerage firm can agree to terminate the agreement if the Tolsons choose to not work with another agent.,The Tolsons may choose to terminate the agency agreement.,B,"Because the broker has become incapacitated, the listing agreement terminates by operation of law."
examreview_103721974,149,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents",A couple at an open house ask a licensee for a flyer containing information about the property. What is the licensee's relationship with the couple?,Acquaintances,Clients,Customers,Sub-clients,C,"No agency agreement exists in this scenario, so no client relationship has been created. The couple are customers."
examreview_103721974,150,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","April and Wayne are the buyer and seller of a condo, respectively. April is represented by Steve. Wayne is represented by Wendy. Who are the principal(s) in this transaction?",April and Wayne,Only Wayne,Only Wendy,Steve and Wendy,A,April and Wayne are the principals. They are both parties to the transaction.
