exam_name,question_number,topic,subtopic,question_text,A,B,C,D,correct_label,explanation
examreview_103513521,75,Property Ownership and Land Use Controls and Regulations,Encumbrances,"Dorcas and Ralph were married for 15 years. Ralph, an accountant, always took care of the bills and other financial matters for the couple. Then Dorcas discovered that Ralph had failed to pay the property tax on their property for the last three years. Which of these is likely to happen?",Dorcas and Ralph will be required to sell their home to the state for the amount of property tax owed.,The state will place a condemnation order on their property so they can't transfer their property until the debt is satisfied.,The state will place a mortgage lien on their home for the amount of property tax owed.,The state will place a tax lien on their property so it can't be transferred without satisfying the debt.,D,A real property tax lien is placed against property owners who have not paid their property taxes.
examreview_103513521,76,Contracts,General,"Francine's landlord never returned her security deposit after she moved, even though it was in writing that she would get it back within three weeks. How long after the deadline for returning the deposit does Francine have to sue, according to California's statute of limitations?",10 years,Four years,One year,Two years,B,California's statute of limitations allows up to four years to sue for breach of a written contract. Oral agreements have a deadline of two years.
examreview_103513521,77,"Practice of Real Estate and Disclosures, Including Specialty Areas",Commercial/Industrial/Income Properties,"Greg tries hard to reduce his carbon footprint, so he doesn't own a car. He's able to do all his shopping at stores on the same street where he lives, and takes a convenient train to his office for work. What type of community does Greg likely live in?",Gated single-family,Mixed-use with transit-oriented design,Multiple-zoned with transit restrictions,Neighborhood strip mall,B,"Greg's lifestyle is possible because he lives in a community designed as mixed use, with residential and retail properties on the same street, and with a transit-oriented design so catching a train to work is easy."
examreview_103513521,78,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Sue believes she's about to get into an undisclosed dual agency position. What should she do?,Inform all parties to the transaction,Inform the seller,Say nothing,Terminate her agency relationship,A,"This is important to know! Licensees must avoid getting into an undisclosed dual agency position, and should inform the parties immediately if it appears that dual agency is about to occur."
examreview_103513521,79,"Practice of Real Estate and Disclosures, Including Specialty Areas",Truth in Advertising,You've started creating your own advertising. Where can you look for reliable information?,Brokerage policy manual,Copy other peoples' advertisements,Google it,Your broker friend's website.,A,"In addition to DRE rules, regulations, and guidelines, and the NAR Code of Ethics, this is a good place to look."
examreview_103513521,80,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,"Early in its history, the Federal Housing Administration officially supported the practice of denying mortgage loans in predominantly Black neighborhoods. What is this practice known as?",Blockbusting,Consolidating,Redlining,Steering,C,"Although redlining is now an illegal practice, the FHA initially supported it."
examreview_103513521,81,Property Ownership and Land Use Controls and Regulations,Descriptions of Property,Pamela inherited a piece of property that has been in her family for generations. She wants to find the property's exact boundaries. What should contain this information?,A fence company's records,A legal description of the property,A satellite image of the property,Old family photos of the property,B,A legal description precisely locates the property and its boundaries.
examreview_103513521,82,Contracts,General,Why is it so necessary to obtain signatures on a listing agreement?,Any real estate contract must be in writing to be enforceable.,Every blank needs to be filled in on a form contract.,Signatures are required to list the property on the MLS.,Your broker may be fined for approving a listing agreement that is not signed.,A,"Any real estate contract must be in writing to be enforceable. It's possible to have a legal listing agreement that's only been committed to orally, but if you were ever to go to court to try to enforce it, you'd be out of luck."
examreview_103513521,83,Property Ownership and Land Use Controls and Regulations,Classes of Property,"Licensee Arlene is helping a client purchase a property that's suitable for use as a private school, meaning it needs to have classrooms, assembly rooms, and sports fields. She locates two properties in the area that have the required attributes. What category of property is this considered?",Commercial,Industrial,Residential,Special purpose,D,"Special purpose properties include hospitals, churches, and schools."
examreview_103513521,84,"Practice of Real Estate and Disclosures, Including Specialty Areas",Record Keeping Requirements,Helen is a California broker who keeps a trust account for her brokerage. Each month she reviews the trust account records provided to her by her accountant. Which of these records would NOT be part of her review of proper trust fund handling?,All beneficiary journals,All beneficiary ledgers,The cash ledger,The trust account journal,A,"Helen's review of trust account records would include the journal, cash ledger, and beneficiary ledgers for the trust account. Beneficiary journals aren't part of standard accounting records."
examreview_103513521,85,Financing,Sources of Financing,"With a land contract, who retains the title to the property?",Beneficiary,Buyer,Seller,Trustee,C,"The seller retains the title in a land contract. With a purchase money mortgage, the buyer retains the title."
examreview_103513521,86,Property Valuation and Financial Analysis,Methods of Estimating Value,"With the cost approach to value, what is the replacement cost?",Cost of the materials used in construction,Cost to build a functionally equivalent improvement,"Cost to build an exact replica of the subject, with the same materials and deficiencies",Cost to buy the property,B,"The replacement cost reflects the cost to build a functionally equivalent improvement, as opposed to the reproduction cost, which is the cost to build an exact replica of the subject, with the same materials and deficiencies."
examreview_103513521,87,"Practice of Real Estate and Disclosures, Including Specialty Areas",Truth in Advertising,Which federal act makes phone solicitation to numbers on the Do Not Call Registry illegal unless a prior relationship or permission exists?,Anti-Telemarketer Act of 2000,CAN-SPAM Act of 2003,Do Not Call Implementation Act of 2003,Junk Fax Prevention Act of 2005,C,The Do Not Call Implementation Act of 2003 makes phone solicitation illegal to numbers on the Do Not Call Registry unless a prior business relationship or permission exists.
examreview_103513521,88,Contracts,Offers/Purchase Contracts,You're helping prepare a sales contract for buyer clients. When is it acceptable for you to provide your clients with legal advice?,Never,When explaining how to take title,When the clients ask directly,When your broker is unavailable (as long as you verify the information afterward),A,A licensee should never offer legal advice to clients unless the licensee is also a practicing attorney.
examreview_103513521,89,Property Ownership and Land Use Controls and Regulations,Descriptions of Property,Datums and benchmarks are used for ______.,Calculating area,Determining land acquisition costs,Measuring distance,Measuring elevations,D,Land surveyors use datums and benchmarks to measure elevations.
examreview_103513521,90,Financing,Types of Loans,"What does it mean when someone agrees to do a ""subject to"" purchase, as seen in a situation where a buyer assists their neighbor facing foreclosure?",The buyer will co-sign a second mortgage with their neighbor so that they'll have the funds to pay off the first mortgage.,The buyer will purchase the home at the foreclosure auction and rent it to their neighbor at a reduced rate.,The buyer will sign an agreement with the lender to assume liability for the neighbor's loan.,The buyer will take over the neighbor's loan payments without telling their lender they're doing so.,D,"When the new buyer makes the payments on a loan as if nothing has changed, this is called a ""subject to"" purchase."
examreview_103513521,91,Financing,Loan Brokerage,"Scott is an MLO. Arthur, his assistant, does not have an MLO endorsement. Which of these activities must be performed by Scott?",Contacting a consumer to obtain tax returns or payroll receipts to verify loan application information,Explaining the steps the consumer needs to take to obtain a loan offer,Presenting a loan offer to a consumer for acceptance,"Receiving a loan application through the mail and forwarding it, without review",C,"Presenting a loan offer, whether the initial offer or a revised offer, is an MLO activity."
examreview_103513521,92,Contracts,General,"What phrase, when used in a real estate contract, reminds the parties to avoid unnecessary delays and to adhere to all contract dates?",Haste makes waste,Patience is a virtue,Seek the advice of an attorney,Time is of the essence,D,"""Time is of the essence"" means that specific timeframes must be adhered to. If one party misses a deadline, that party is in breach of contract."
examreview_103513521,93,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,A landlord refuses to show or rent an apartment to someone who is not Christian. What type of discrimination is this?,Disability discrimination,Familial status discrimination,Racial discrimination,Religious discrimination,D,"Showing a preference for or against a religious group, or showing intolerance for that group's observation of its religious practices or dietary habits, is religious discrimination."
examreview_103513521,94,"Practice of Real Estate and Disclosures, Including Specialty Areas",Licensing and Continuing Education Requirements and Procedures,Which of the following describes a prepaid rental listing service (PRLS)?,A PRLS is a group of real estate licensees who only deal with residential property rentals.,A PRLS is a type of real estate brokerage.,A PRLS provides listings of residential properties available for rent to prospective tenants for a fee.,A PRLS represents landlords by marketing their properties to prospective tenants for a commission.,C,"In exchange for a fee, a PRLS provides listings of residential real property available for rent to prospective tenants, but is not involved in negotiating lease or rental agreements."
examreview_103513521,95,"Practice of Real Estate and Disclosures, Including Specialty Areas",Disclosure of Material Facts Affecting Property Value,What information about a property is the licensee required to disclose to potential buyers?,Any known or assumed information about a property,"Any material, adverse information that the licensee has actual knowledge of concerning the physical condition of the property",Only information that the seller wants the licensee to share with prospective buyers,Only information that would make the property sell more quickly,B,"A licensee is required to disclose any material, adverse information that the licensee has actual knowledge of concerning the physical condition of the property."
examreview_103513521,96,"Practice of Real Estate and Disclosures, Including Specialty Areas",Truth in Advertising,Which of the following is an example of a tie-in arrangement?,A business offers add-on services for its best customers.,A business requires its clients to also purchase service.,Competing businesses agree to similar pricing strategies.,Competing companies agree to not do business with a third.,B,Tie-in arrangements are antitrust violations that involve predicating one service on the consumer purchasing another service.
examreview_103513521,97,Property Valuation and Financial Analysis,Value,Which of the following terms refers to the value a property holds for its owner based on how they currently use and enjoy it?,Appraisal,Insured value,Investment value,Value in use,D,"Value in use is the value of a property to the person currently using it, rather than to a typical buyer. For example, a family estate with generations of history is likely of more value to those living there than it would be to a new buyer."
examreview_103513521,98,Contracts,Offers/Purchase Contracts,"Brynn's listing agent told potential buyers that all offers on Brynn's property would be considered at 5 p. m. on May 3. By that date and time, there were four offers. The persons making these offers are the ______.",Examiners,Executors,Offerees,Offerors,D,The party making an offer is known as the offeror.
examreview_103513521,99,"Practice of Real Estate and Disclosures, Including Specialty Areas",Disclosure of Material Facts Affecting Property Value,"Three days ago, there was a severe thunderstorm in Shirley's town. Today, there's still a large puddle of water on her property, but it doesn't appear the neighboring properties have any puddles. This could indicate a(n) ______ problem.",Drainage,Easement,Encroachment,Foundation,A,Standing water can indicate a drainage problem if it remains for more than 24 hours after a heavy rain. Water should generally flow away from the home.
examreview_103513521,100,Property Ownership and Land Use Controls and Regulations,Environmental Hazards and Regulations,"The EPA has special requirements for contractors performing lead abatement or remodeling in ""target"" dwellings. These requirements relate to what?",Cost of the abatement or repairs,"""Green home"" certification from the EPA",Safety precautions to protect occupants and workers from lead dust,Targeting the dwelling for removal,C,"""Target"" dwellings have specific requirements for contractors performing lead abatement or remodeling."
examreview_103513521,101,Contracts,General,"Rex needs to handle some money he acquired during an ""unsavory"" business deal. He agrees to sign his boat over to his colleague, Ben, if Ben can launder the money and return it to Rex as part of a legal business deal. What kind of contract do Rex and Ben have?",Executed,Executory,Void,Voidable,C,A contract for an illegal purpose is void!
examreview_103513521,102,Contracts,Purchase/Lease Options,Margo is the potential buyer of the property in an option contract. Margo is the ______.,Optee,Opter,Optionee,Optionor,C,The potential buyer of the property in an option contract is known as the optionee.
examreview_103513521,103,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,A mortgage lender has landed in hot water for fair housing discrimination. Which of these actions might have gotten the lender in trouble?,Denying a loan based on income-to-credit ratio,Denying a loan that was pre-approved after the mother stops working to care for her baby,Imposing different interest rates based on credit scores,Refusing to provide literature about loans to consumers with poor English language skills,D,"It is illegal to withhold information about a loan on the basis of a protected class. While the case of the mother staying home may look like a familial protection, the denial is actually made on the basis of a lower income, which is a completely legal."
examreview_103513521,104,"Practice of Real Estate and Disclosures, Including Specialty Areas",Agency Supervision,May a real estate brokerage hire unlicensed assistants?,"No, because every business activity at real estate brokerages requires a real estate license","No, because it's too risky in terms of activities they're legally permitted to perform","Yes, but only if the broker ensures that unlicensed people understand and stick to those activities they may legally perform without a license","Yes, but only with the state agency's approval",C,"Brokers should be actively engaged in managing the brokerage and ensuring that any brokerage- related business is carried out competently and in accordance with local, state, and federal rules and regulations, including unlicensed activities."
examreview_103513521,105,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"You've been practicing real estate for a while and decide to purchase a property as an investment along with a business partner (who's not a real estate broker). Since you're a licensee, which of these actions must you take?",You must be represented by another broker in this transaction.,"You must disclose your licensed status, any conflicts of interest, and any relevant facts that might affect the seller's decision to accept your offer to the seller.","You must offer the full list price, regardless of any other factors affecting the property value.",You must sign an agency agreement to represent your business partner before you can make an offer to the seller.,B,"Your licensed status must be disclosed in writing, along with any conflicts of interest and all information that could affect the seller's decision to accept your offer, such as potential for profit."
examreview_103513521,106,Transfer of Property,Title Insurance,Paula is bidding on a property that's being sold at a foreclosure auction. She's excited about the great deal she's getting on the property after she finds out she submitted the winning bid. What could cause Paula's great deal to turn into a nightmare?,The lender has the option to refuse her bid and revoke the deed transferring ownership to Paula.,The previous owner may redeem the property by paying Paula at least 50% of the property's market value.,The title insurance company may charge her additional fees after closing to continue the title policy.,The title to the property may have hidden issues that could cost her a lot of money to clear.,D,"Foreclosed properties are most likely to have hidden title issues, and the title generally isn't insurable. Paula may discover existing liens on the property she's now responsible for that could cost her a lot of money."
examreview_103513521,107,Contracts,General,What's the key difference between assignment and novation of a contract?,"Assignment releases the original party from all obligations, while novation does not.","Individual contracts must specifically allow novation, but not assignment.","Novation is disallowed in many states, while assignment is not.","Novation releases the original party from all obligations, while assignment does not.",D,"Both assignment and novation may replace one party to a contract with a new party (or parties). But with novation, a new contract is created, so the original party is fully released from any obligations."
examreview_103513521,108,Contracts,Purchase/Lease Options,"Gloria has an option to purchase the cottage she leases from her landlord. She can exercise the option within the next two years. To gain that right, Gloria paid the landlord $5,000. This is called ______.",A deposit,A down payment,An option fee,Earnest money,C,The money that an optionee in an option contract is required to pay the optionor is known as an option fee.
examreview_103513521,109,Transfer of Property,Tax Aspects,Capital gains fall into which stage of the property ownership life cycle?,Acquisition,Capital gains are not part of the property ownership life cycle.,Ownership,Reversion,D,Sellers may be liable for capital gains tax upon the reversion (sale) of property they own.
examreview_103513521,110,"Practice of Real Estate and Disclosures, Including Specialty Areas",Licensing and Continuing Education Requirements and Procedures,In which of these scenarios would the consumer need a real estate license?,"Jessie is searching for a new home for a friend moving into town, who will compensate her 2% of the sale price for her time and effort.",Mickey is selling his own home and isn't using the services of a listing agent.,"Peter is helping his sister, Kristen, find a new apartment and will not be compensated in any way.","Ronald is acting as executor of his uncle's estate, which includes selling the property his uncle owned.",A,"In general, unlicensed consumers can't perform real estate activities for others for a fee. Jessie is receiving compensation and would need to be licensed to accept this without breaking any laws."
examreview_103513521,111,"Practice of Real Estate and Disclosures, Including Specialty Areas",Record Keeping Requirements,"Because of the extreme importance of proper trust fund handling and recordkeeping, the _____________ conducts routine audits of brokers.",Attorney general,California Department of Real Estate Commissioner,County auditor panel,State Supreme Court,B,The California Department of Real Estate Commissioner has this oversight responsibility.
examreview_103513521,112,Property Valuation and Financial Analysis,Methods of Estimating Value,"Which category of appraiser can appraise one- to four-unit residential property valued under $1 million and that are not complex in nature, and non-residential properties valued below $250,000?",Certified general appraiser,Certified residential appraiser,Residential license,Trainee license,C,"Residential licensees have limits on the residential and non-residential properties they can appraise. Residential properties must be no more than four units and valued under $1 million. Non-residential properties must be valued under $250,000."
examreview_103513521,113,"Practice of Real Estate and Disclosures, Including Specialty Areas",Natural Hazard Disclosure Statements,The Natural Hazard Disclosure statement is used for _____________.,"All residential transactions, regardless of type of transfer",Residential transactions in rural areas only,Residential transactions that also require the TDS,Residential transactions that do not use the TDS,C,"The NHD is used in the same kinds of residential transactions where the TDS is required, that is, one- to four-unit dwellings, manufactured homes, and condos."
examreview_103513521,114,Property Valuation and Financial Analysis,Value,"A seller received an offer for $365,000, which is the price at which similar houses in the neighborhood are selling. What does this price represent?",The appraised value,The assessed value,The investment value,The market value,D,"Market value is the price at which a willing buyer and a willing seller would strike a deal, given normal market conditions."
examreview_103513521,115,Transfer of Property,Tax Aspects,When is the Documentary Transfer Tax collected?,30 days after closing,As soon as the documents are filed,At closing,On the first tax bill after the property has been sold,C,The Documentary Transfer tax is collected at the time of closing along with other closing costs.
examreview_103513521,116,Property Valuation and Financial Analysis,Value,"Building codes, zoning laws, and environmental legislation are examples of which force that influences property value?",Economic,Physical/environmental,Political/governmental,Social,C,"These are examples of political or government forces that influence value. These tend to deal with laws, policy, and codes."
examreview_103513521,117,Laws of Agency and Fiduciary Duties,Disclosure of Agency,"Before entering into an agency relationship with a consumer, what must a licensee do?",Ask their broker's permission,Discuss commission rates,Provide a lead-based paint pamphlet,Provide an agency disclosure form and obtain signatures,D,"Agency disclosure forms must be provided as soon as practicable, and before entering into an agency relationship."
examreview_103513521,118,Property Valuation and Financial Analysis,Financial Analysis,You know a property's effective gross income and its operating expenses. How would you calculate the net operating income?,Add income to tax deductions.,Multiply annual return by .05 of the property's value.,Multiply monthly income by 12.,Subtract operating expenses from effective gross income.,D,"Net operating income is effective gross income, minus operating expenses."
examreview_103513521,119,Property Valuation and Financial Analysis,Financial Analysis,Which one of the following is a description of economic depreciation?,Investors can take a business deduction for annual depreciation.,The asset is worth less because the economy took a downturn.,The asset is worth more because of capital improvements.,The owner/investor is making less income from the property than previously.,B,"Economic depreciation is an actual loss in value, whether it's from wear and tear (physical deterioration) or from external factors (for example, a fire damaged the building, there was a downturn in the local economy, or the business climate saw unfavorable changes)."
examreview_103513521,120,Property Valuation and Financial Analysis,Methods of Estimating Value,Which element is applied last when using the sales comparison approach to value?,Conditions of sale,Location,Market conditions,Physical characteristics,D,"The elements considered in the sales comparison approach are applied in a specific order: financing terms and cash equivalency, conditions of sale, market conditions at the time of contract and closing, location, and physical characteristics."
examreview_103513521,121,Laws of Agency and Fiduciary Duties,Disclosure of Agency,"Taylor is the owner of a new apartment building. She has 15 units she needs to lease, so she has enlisted Pablo as her agent. Is Pablo required to give Taylor an agency disclosure form?","No, agency disclosure is not required for residential transactions involving five or more units.","No, agency disclosure is only required for commercial transactions.","No, agency disclosure is only required on sales of residential properties.","Yes, agency disclosure is required for lease transactions.",A,"Agency disclosure is not required for transactions involving residential properties with five or more units, which are exempt from this disclosure requirement."
examreview_103513521,122,Property Valuation and Financial Analysis,Methods of Estimating Value,Which of these properties are exempt from the FIRREA federal appraisal guidelines?,"Properties valued at $400,000 or less","Properties valued at $450,000 or less","Properties valued at $500,000 or less",Refinanced properties,A,"Properties valued at $400,000 or less are exempt from federal appraisal requirements in federally related transactions ."
examreview_103513521,123,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","You have an agency agreement with Sam to list his property for sale. Because of this, what is Sam's relationship to you?",Client,Confidante,Customer,Friend,A,"An agency agreement exists, which makes Sam your client."
examreview_103513521,124,Laws of Agency and Fiduciary Duties,Commission and Fees,"Gillian is a real estate licensee who attends a party at the home of a mortgage broker, Tim, with whom she has worked in the past. At the party, Tim offers Gillian tickets to a concert, saying that he can't use them. She accepts gladly, and laughs when Tim says as he hands the tickets over, ""And all I ask in return is that you send a customer or two my way!"" Is Gillian guilty of a violation?","No, but Tim is.","No, there is no violation.",Not unless she neglects to disclose the exchange and the value of the tickets to her broker within three days.,"Yes, Gillian is guilty because she has accepted what is essentially a referral fee from a mortgage broker.",D,"An agent may not receive referral fees or gifts from mortgage brokers, title reps, etc."
examreview_103513521,125,Laws of Agency and Fiduciary Duties,Termination of Agency,Under which of the following circumstances would the client and agent most likely mutually agree to terminate a listing?,A buyer approached the seller with a much higher offer than the current listing price.,"The agent and client don't agree on the best way to price, maintain, and market the property.",The client has found a buyer and wants to avoid paying a commission.,The client's cousin just became licensed and needs her first listing.,B,"When an agent and seller client can't agree on important aspects of selling the property, the relationship will not benefit anyone. Mutual termination is a valid way to terminate the agency agreement."
examreview_103513521,126,Property Valuation and Financial Analysis,Value,Which economic principle is in play when the smallest property's value increases because it's surrounded by higher-value properties?,Anticipation,Contribution,Progression,Regression,C,Progression is the bump in value that a lower-value property gets by being near a higher-value property.
examreview_103513521,127,Laws of Agency and Fiduciary Duties,Termination of Agency,"Candace and Phil Tolson listed their home for sale with Trent Richards, the broker for Richards Homes. Sadly, Trent became incapacitated due to a car accident. What's the status of the listing agreement?","Because the listing agreement is with the brokerage firm, the agreement continues.",The agreement terminates by operation of law.,The brokerage firm can agree to terminate the agreement if the Tolsons choose to not work with another agent.,The Tolsons may choose to terminate the agency agreement.,B,"Because the broker has become incapacitated, the listing agreement terminates by operation of law."
examreview_103513521,128,Property Valuation and Financial Analysis,Financial Analysis,What do you do to determine debt coverage ratio?,Divide debt service by gross income,Divide net income by debt service,Subtract expenses from income,Subtract income from expenses,B,Divide net income by debt service to get the debt coverage ratio.
examreview_103513521,129,Property Valuation and Financial Analysis,Value,Which economic principle is at work when a property's value increases because a neighboring property has increased in value?,Conditional value,Price bump,Progression,Regression,C,"When the value of a property increases thanks to an adjacent higher-quality property, this is called progression."
examreview_103513521,130,Property Valuation and Financial Analysis,Value,What economic principle says that a property's value is determined by what it would cost to purchase a similar property?,Conforming value,Regression,Similar cost principle,Substitution,D,"The principle of substitution assumes that a reasonable person wouldn't pay more for a nearly identical property; therefore, the price of similar properties influences a given property's market value."
examreview_103513521,131,Laws of Agency and Fiduciary Duties,Disclosure of Agency,"Jim from Greater SW Realty represents Andy as the buyer of a parcel of land. Roger, also from Greater SW Realty, has the listing for that land. Is this a dual agency situation?","No, because each party has their own representation.","No, because land is not subject to dual agency requirements.","Yes, because any time more than one party is involved in a transaction, it is dual agency.","Yes, because both Jim and Roger work for the same broker.",D,Remember that listings belong to the broker. The same broker represents both sides of this transaction.
examreview_103513521,132,Laws of Agency and Fiduciary Duties,Termination of Agency,"Ginnie's Aunt Becca listed the old family mansion with Ginnie. Ginnie put it on the market for Becca, but then she and her cousins talked with Becca and decided they wanted to keep the property in the family. What's the best way to terminate the agreement?",Becca should revoke the listing.,Ginnie and Becca can mutually agree to terminate the agreement.,Ginnie should renounce the listing.,They should wait for the listing to expire.,B,The most appropriate way to terminate the listing is to mutually agree to the termination.
examreview_103513521,133,Laws of Agency and Fiduciary Duties,Termination of Agency,Which of these is NOT one of the ways in which an agency relationship may be terminated without penalty for either the agent or the principal?,"Delaney signed a buyer's representation agreement with Martha. After Delaney made an offer on a house, she changed her mind and terminated the agency agreement.",Martha listed Sonja's home for sale. Martha helped Sonja negotiate an offer and performed the other tasks required of her. The closing has taken place.,"Phyllis listed her home with Brad. Brad put the property on the MLS, but Phyllis hasn't heard from him in more than two months.","Richard listed Ole's ski chalet for sale. Two weeks later, an avalanche destroyed the property.",A,"Unless Martha agrees to terminate the agency agreement with Delaney, Delaney may still owe Martha the agreed-upon compensation for breaching this agreement."
examreview_103513521,134,Property Valuation and Financial Analysis,Methods of Estimating Value,Which of the following is a true statement about how adjustments are made in the sales comparison approach?,"Adjustments are made to the subject property, not the comparables.",Appraisers adjust downward when a comparable is missing a feature found in the subject property.,Appraisers adjust upward when a comparable is missing a feature found in the subject property.,Only three adjustments per comparable property are allowed; otherwise it's not considered sufficiently similar.,C,All adjustments are made to the comparable properties' sales prices to make them as similar as possible to the subject property.
examreview_103513521,135,Laws of Agency and Fiduciary Duties,Commission and Fees,"If an agent lists a home for his sister and it sells, can the agent accept his compensation directly from his sister?","No, agents cannot accept compensation from immediate family.","No, the compensation must go through the agent's broker.","No, the compensation must go through the escrow company first.","Yes, because she's a close relative.",B,All compensation related to real estate must come through the agent's broker.
examreview_103513521,136,Property Valuation and Financial Analysis,Value,What has occurred when the increased value of homes in an area result in increased value for all homes in that area?,Competition,Progression,Regression,Substitution,B,Progression is the economic principle that lower-quality properties gain value simply by being near higher-quality properties.
examreview_103513521,137,Laws of Agency and Fiduciary Duties,Creation of Agency and Agency Agreements,"Joe signed a listing agreement with Marisa. A week later, Marisa's co-worker, Tina, showed Joe a property that he's interested in buying once his home sells. A week after that, Ross submitted an offer on Joe's property on behalf of his buyer client. Who is Joe's agent?",Joe doesn't have an agent.,Marisa,Ross,Tina,B,"The listing agreement acts as the agency agreement between the seller and the licensee, so Marisa is Joe's agent and representative."
examreview_103513521,138,Property Valuation and Financial Analysis,Methods of Estimating Value,Which category of appraiser can appraise any real property without any limitations related to value or complexity?,Certified general appraiser,Certified residential appraiser,Residential license,Trainee license,A,Certified general appraisers can appraise residential and non-residential properties of any value and any complexity. This appraiser category has the greatest amount of education and experience.
examreview_103513521,139,Property Valuation and Financial Analysis,Value,"The economic principle that tells us that when supply goes up, price goes down is also called ______.",Conformity,Price dropping,Regression,Supply and demand,D,"Supply and demand says that when supply goes up, prices go down because there is less demand."
examreview_103513521,140,Laws of Agency and Fiduciary Duties,Termination of Agency,What happens if a client terminates a listing agreement before its expiration date?,The agent must send the client a notice of release form.,The agent must sue.,The client may owe a commission anyway.,The listing is cancelled.,C,The listing agreement may not be cancelled by only one party. It's possible the client will owe the agent the commission.
examreview_103513521,141,Property Valuation and Financial Analysis,Financial Analysis,"In investments, there are two types of depreciation, and each is defined by a particular event. Which of the following most accurately pairs the depreciation type with the event it is tied to?",Economic depreciation and cost recovery,Operating depreciation and taxing authority,Tax depreciation and cost recovery,Tax depreciation and physical deterioration,C,Tax depreciation is tied to cost recovery.
examreview_103513521,142,Laws of Agency and Fiduciary Duties,Disclosure of Agency,"Cheri, a licensee, refuses to negotiate for either party in her dual agency transaction. What might happen to Cheri?",Nothing; this is perfectly legal.,She can be cited for failure to perform.,She can be sanctioned for breach of contract.,She may lose her license; this is a flagrant violation of licensee duties.,A,"In a dual agency situation, a licensee may not negotiate for or advocate for either party."
examreview_103513521,143,"Practice of Real Estate and Disclosures, Including Specialty Areas",General Ethics,"Jared is your client who is selling his four-bedroom home. When you ask him if he is aware of any physical defects with the property, he states that the property is ""in fine shape."" Yet you've noticed several issues with rotted doorsills, crumbling masonry, and a suspicious moisture stain on the ceiling. If Jared won't come clean about issues of property condition, what should you do?",Decline the listing,Find ways to hide the issues that you noticed so that potential buyers won't see them,Have Jared sign a waiver so that you cannot be held liable for issues he does not disclose,Have the buyer sign a waiver so that you cannot be held liable for issues he does not disclose,A,"If a seller is evasive about issues with property condition, make sure that you educate them on the seller's legal obligation to disclose. If you still can't obtain cooperation, you should decline the listing."
examreview_103513521,144,"Practice of Real Estate and Disclosures, Including Specialty Areas",Property Management,"In California, which repair can a landlord legally postpone?",A tenant clogged up a toilet and does not have a plunger.,A tenant does not have running water to their shower.,"A tenant's key broke in the deadbolt, and the front door does not lock.",A tenant's lights and outlets aren't working in their kitchen.,A,"When a tenant causes damage, it may be the tenant's responsibility to fix it."
examreview_103513521,145,Property Ownership and Land Use Controls and Regulations,Encumbrances,Terry purchases a property. The deed includes a description of an easement given to the neighboring property. This is an easement created by ______.,Condemnation,Express grant,Implication of law,Prescription,B,An easement created by express written language in a deed is created by express grant.
examreview_103513521,146,"Practice of Real Estate and Disclosures, Including Specialty Areas",General Ethics,"You're walking through a property with a new seller client. The seller tells you that the property is serviced by the public sewer system, but when walking up the drive you noticed the access hatch for a septic system. What should you do?","Believe the homeowner when he says the property is on public sewer, because he'd know best.",Hire a private investigator to look into it.,Inquire about the homeowner's claim to ensure the property really is on public sewer.,"Terminate the listing, as the homeowner is obviously not being truthful.",C,"As an agent, it's your responsibility to investigate any discrepancies of a material nature, but that doesn't mean hiring a private investigator."
examreview_103513521,147,Contracts,General,"Drew and Hank were camping at Hank's riverfront cabin. Hank told Drew that he rarely used the cabin and was thinking of selling it. Drew said that he'd buy it from Hank for $80,000, which Hank agreed was a fair price. It's two months later, and Hank is upset that Drew now says he won't buy it. Why isn't this contract enforceable?",Drew didn't have the financial resources to make the offer.,Real estate contracts must be in writing.,There was no offer and acceptance.,This wasn't a legal purpose.,B,The statute of frauds requires that real estate contracts be in writing. Drew's offer was oral and thus didn't create an enforceable contract.
examreview_103513521,148,"Practice of Real Estate and Disclosures, Including Specialty Areas",Servicing Diverse Populations,Josefina is a new licensee starting at a brokerage where she is the only Hispanic and the only person who speaks both Spanish and English. How does this make her an asset to the brokerage?,She can shadow more experienced agents and help them with their work.,She can work with Spanish speaking clients more easily than other licensees can.,She is new and can be molded to the ways of the brokerage.,She will bring in clients from her extended family and social connections.,B,"Each licensee has a cultural background that will contribute uniquely to the brokerage, but being bilingual can be especially useful in working successfully with more clients."
examreview_103513521,149,Contracts,Listing Agreements,Amy is working with seller clients who have suggested they would like the property to go to another African-American family. Which section of the listing agreement would help Amy convey why she cannot market the property this way?,Anti-discrimination disclosure,Equal housing opportunity,Fair housing rules,Illegal practices,B,"The only section included here that is actually found in the C.A.R. Form RLA is equal housing opportunity, which states that the broker adheres to anti-discrimination laws."
