exam_name,question_number,topic,subtopic,question_text,A,B,C,D,correct_label,explanation
examreview_103669010,80,Property Ownership and Land Use Controls and Regulations,Encumbrances,"California homeowner Randy, who is 40 years old and lives alone, owes some creditors but hasn't been able to pay them. They place a lien on his home. He owes $35,000 on his mortgage, and the property's market value is about $250,000. What can happen in this situation?",Randy doesn't qualify as a family unit so he won't receive protection from the homeowner exemption.,Randy must file a declaration of ownership to receive equity protection since he owes less on his mortgage than the home is worth.,The homeowner exemption will prevent the forced sale of his home.,"The homeowner exemption will protect some of his equity, but the courts may force the sale of his home.",D,"Although the homeowner exemption will protect some of his equity, the courts may force the sale of his home because his equity is more than the amount owed on his mortgage plus the amount of the exemption."
examreview_103669010,81,"Practice of Real Estate and Disclosures, Including Specialty Areas",General Ethics,"You're the listing agent on a property, and you have a potential buyer who can't see the property until next week. A buyer's agent shows the property to another prospective buyer, who makes an offer. Which action best demonstrates good faith to your seller client?",Hold on to the offer until after your buyer sees the property.,Present the offer to the seller and tell him you have another potential buyer who wants to see the property next week.,Present the offer to the seller right away and don't mention the other potential buyer.,Tell the buyer's agent that the sellers aren't reviewing offers until next week.,B,Good faith is presenting offers to the seller right away and keeping the client informed of any potential buyers as well.
examreview_103669010,82,Contracts,Listing Agreements,"In the listing agreement, how is the responsibility for marketing and showing the property described?",Both seller and broker are responsible.,The listing agreement does not account for responsibility in this area.,The responsibility lies solely with the listing agent and brokerage.,The seller is solely responsible.,A,The seller and the broker agree to exercise reasonable effort and cooperation in the sale of the property.
examreview_103669010,83,Transfer of Property,Tax Aspects,What's true about the documentary transfer tax in California?,Most real estate transactions in California don't incur a documentary transfer tax.,"The county rate for a documentary transfer tax is 55 cents per $500 of sales price, if they charge one, and some cities add an additional transfer tax.","The documentary transfer tax is collected by the state, although cities may add an additional tax.","The documentary transfer tax, when used, is always paid by the buyer since the new deed is recorded on the buyer's behalf.",B,"Counties may choose whether to charge a documentary transfer tax, as may cities. When one or both charge the tax, it is collected by the county. Although cities may set their own rate, the state sets the basic county tax level of 55 cents per $500 of sales price."
examreview_103669010,84,"Practice of Real Estate and Disclosures, Including Specialty Areas",Fair Housing Laws,"The following is an advertisement: ""Apartment for rent in a lively complex catering to the gay and lesbian community. Building is located next door to the West Town Elementary School."" Is this discriminatory?","No, because gays and lesbians are a protected class, and it's okay to aim advertising at, but not away from, protected classes.","No, because gays and lesbians aren't protected classes.","Yes, since it mentions the locality of the school.","Yes, since it singles out gays and lesbians, which may discourage heterosexuals from applying.",D,Landlords cannot discriminate based on sexual orientation in the state of California. The school name is permissible because it indicates location only.
examreview_103669010,85,Property Ownership and Land Use Controls and Regulations,Environmental Hazards and Regulations,"When lead is present, what rule covers remodeling of the property?","Lead Removal, Repair, and Paint (RRP) Rule","Lead Removal, Repair, and Renovation (RRR) Rule","Lead Renovation, Repair, and Painting (RRP) Rule","Lead Repair, Replace, and Painting (RRP) Rule",C,"The Lead Renovation, Repair, and Painting (RRP) Rule covers remodeling, additions, and scraping for paint preparation of properties known to contain lead."
examreview_103669010,86,"Practice of Real Estate and Disclosures, Including Specialty Areas",Disclosure of Material Facts Affecting Property Value,"Tom is acting as the listing agent for a property that has had a bit of a troubled past. Neighbors tell him gleefully that it's famous for being haunted. He feels that buyers don't need to know this, since he doesn't believe in ghosts. Which of the following is true?","Although Tom is not required to disclose this, he should do so if asked directly.","Tom is not required to disclose the rumor that the house is haunted unless he experiences a ""haunting"" himself.",Tom should disclose the possibility that the home is haunted.,"Tom should not disclose the ""haunting,"" but should warn potential buyers of the possibility that the neighbors may be crazy.",C,"If a house is notorious for being a haunted house, it's best to disclose to potential buyers, though disclosure isn't specifically required by law."
examreview_103669010,87,Property Ownership and Land Use Controls and Regulations,Encumbrances,Which of the following best describes a mechanic's lien?,It's a general equitable lien.,It's an involuntary general lien.,It's a specific involuntary lien.,It's a voluntary statutory lien.,C,"Mechanic's liens are specific, involuntary. A specific lien is against a single property. An involuntary lien occurs when a creditor places a claim on real or personal property through legal means without the owner's consent in order to collect a debt."
examreview_103669010,88,"Practice of Real Estate and Disclosures, Including Specialty Areas",Specialty Areas,Which of the following is true about careers related to real estate?,A real estate attorney must have a broker's license.,"A real estate license qualifies you for a law degree, with practice limited to real estate.","Complementary careers include real estate counseling, appraisal, and education.",Only brokers with a teaching certification can be real estate educators.,C,Real estate experience opens the door to several complementary careers.
examreview_103669010,89,Property Valuation and Financial Analysis,Methods of Estimating Value,"In the sales comparison approach, using comparables that are five and 15 years old when appraising a subject that is 10 years old is an example of what?",Bracketing,Bridging,Substituting,Surrounding,A,Bracketing is a process in which an appraiser determines a probable range of values for a property by comparing a group of comparable sales to the subject.
examreview_103669010,90,Property Ownership and Land Use Controls and Regulations,Environmental Hazards and Regulations,"What is the term for sites identified by the EPA under the Comprehensive Environmental Response, Compensation, and Liability Act?",CERCLA site,Hazardous Environment Community Clean-up (HECC) site,Superfund site,Waste Remediation Environmental Need (WREN) site,C,A Superfund site is a site identified by the EPA as requiring clean-up of hazardous waste under CERCLA.
examreview_103669010,91,Property Ownership and Land Use Controls and Regulations,Private Controls,Subdivision regulations imposed by developers in an effort to maintain control of the development of the subdivision are an example of ______.,Eminent domain,Private land use control,Profit limitations,Taxation,B,"Subdivision regulations, such as deed restrictions imposed by developers, are private land controls."
examreview_103669010,92,"Practice of Real Estate and Disclosures, Including Specialty Areas",Commercial/Industrial/Income Properties,The increase in a property's value beyond what the investor originally invested as a down payment is called _______.,Equity buildup,Pyramiding,Rate of return,Satisfaction of mortgage,A,Equity buildup is simply the addition in value to the property beyond what the investor originally invested as a down payment.
examreview_103669010,93,"Practice of Real Estate and Disclosures, Including Specialty Areas",Need for Inspection and Obtaining/Verfiying Information,Shane's buyers learned during the inspection that there was water damage around the fireplace and that the chimney needed new flashing and to be repointed. To whom must Shane disclose that information?,Any party to the transaction,Only the listing agent,Only the sellers,Only the sellers and the lender,A,"Licensees have an obligation to disclose adverse material facts, whether they are discovered during the inspection or in some other fashion, to all parties involved in the transaction."
examreview_103669010,94,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Melanie is selling her single-family home. She has hired Damian to represent her as her agent in this transaction. Is Damian required to provide Melanie with an agency disclosure form?,"No, agency disclosure is not required on sales of residential properties with one to four units.","No, agency disclosure is only required on leases exceeding one year.","No, Damian does not provide the agency disclosure to his client. He only provides it to others involved in the transaction.","Yes, agency disclosure is required on sales of residential properties with one to four units.",D,Agency disclosure is required for listings for sale or lease involving one- to four-unit residential properties and non-residential (commercial) properties.
examreview_103669010,95,Contracts,General,Which of these sentences accurately lists rules for interpreting a contract?,Pre-printed text takes precedence over typed and handwritten text.,Typed text takes precedence over handwritten text.,"Typed text takes precedence over pre-printed text, and numbers (e.g. 2) take precedence over spelled-out numbers (e.g. three).","Typed text takes precedence over pre-printed text, and spelled-out numbers (e.g. four) take precedence over numerals (e.g. 5).",B,"Here are two tips: ""Hand over typed over printed."" Also, when it comes to numbers, the one that is less likely to be a typo takes precedence. It's harder to mistype ""three"" than it is to mistype ""3."""
examreview_103669010,96,"Practice of Real Estate and Disclosures, Including Specialty Areas",Agency Supervision,Which of these does a sponsoring broker owe their associate brokers and salespersons?,Free desk and office support,Passing along leads,Paying for marketing materials,Supervision of activities,D,It's the sponsoring broker's duty to properly supervise each salesperson and associate broker under their broker's license.
examreview_103669010,97,Property Valuation and Financial Analysis,Value,What standards do appraisers follow?,Appraisal bylaws,License law,NAR Rules of Ethics,Uniform Standards of Professional Appraisal Practice,D,The Uniform Standards of Professional Appraisal Practice (USPAP) provides standards for appraisers to follow.
examreview_103669010,98,"Practice of Real Estate and Disclosures, Including Specialty Areas",Agency Supervision,The Commissioner's Regulation 2725 requires brokers to ______ their associated licensees.,Act as legal witnesses for their,Exercise reasonable supervision over the activities of,Maintain the licenses of,Support the activities of,B,"Per the Commissioner's Regulation 2725, brokers must exercise reasonable supervision over the activities of their salespeople and associate brokers. This requirement includes establishing policies, rules, procedures, and systems for the brokerage."
examreview_103669010,99,Property Valuation and Financial Analysis,Financial Analysis,"Which of these choices defines ""potential gross income""?",After-tax income,Before-tax income,Income received after expenses are deducted,Income that a property could bring if fully leased,D,"By calculating what a property could bring if fully leased, an investor can determine potential gross income."
examreview_103669010,100,Contracts,General,"A company installed faulty equipment twice, so the homeowner filed a lawsuit in an attempt to recover the money she lost. What is this an example of?",Accepting partial performance,Rescinding the contract unilaterally,Suing for damages and breach of contract,Suing for specific performance,C,"In this example, the homeowner sued for damages as a means of remedying the breach of contract caused by the contractor's failure to adequately address the repairs."
examreview_103669010,101,Property Valuation and Financial Analysis,Value,Which of the following items directly increases the supply of real estate properties on the market?,Conversion of properties,High employment wages,Loan availability,Low interest rates,A,The number of total properties on the market is directly influenced by the conversion of existing commercial properties to residential properties.
examreview_103669010,102,Contracts,General,Which of these statements about alien residents and non-residents of California is true?,Federal law grants equal property ownership rights to resident and non-resident aliens as citizens in California.,Resident aliens may legally own property if their alien status is unknown.,"Resident aliens may own property, but non-resident aliens may not.",Resident and non-resident aliens have the same property ownership rights as citizens in California.,D,California law specifies that resident and non-resident aliens have essentially the same property rights as citizens.
examreview_103669010,103,Contracts,Listing Agreements,Which of the following is a true statement regarding a licensee's role in preparing a real estate contract?,A licensee has legal authority to draft any real estate contract or addendum.,A licensee may not alter an existing form.,A licensee must use standardized language when writing an addendum.,A licensee's role is limited to filling in the blanks.,C,"You are allowed to not only fill in the blanks, but you may also perform activities which constitute a limited practice of law. Use caution when writing in any additional terms or conditions, as in an addendum, to use standard language."
examreview_103669010,104,Contracts,Promissory Notes/Securities,The ______ clause is also known as a due-on-sale clause.,Alienation,Defeasance,Power of sale,Separation,A,The alienation clause allows the lender to make the loan due if the borrower sells or otherwise transfers the property.
examreview_103669010,105,Contracts,General,Rescission can be ______ agreement to cancel a contract.,A mutual,An ill-advised,An unlawful,A tenuous,A,Rescission is a definitive end of the parties' commitments under an agreement-one in which the parties are returned to their pre-contract status.
examreview_103669010,106,Contracts,General,"A contract required the buyer to put down a $10,000 earnest money deposit, but the buyer put down $12,000. What is this an example of?",Buyer misrepresentation,Partial performance of the contract,Performance of the contract,Voiding of the contract,C,"When all the terms of the contract have been met, it can be said there has been performance of the contract."
examreview_103669010,107,Transfer of Property,Transfer Through Court Supervision,"A relative bequeathed their niece the property in their will, but the niece never received it. Instead, the property went to pay their tax bill. Is this legal?","No, never",Not if there were other heirs,"Yes, due to operation of law","Yes, if the will wasn't witnessed",C,Operation of law trumps a will. It says that what's legally required must be satisfied before the terms of the will apply.
examreview_103669010,108,Property Valuation and Financial Analysis,Value,"If there is some kind of defect on a property's title, what effect does this level of transferability have on the property's value?",The value falls.,The value remains unchanged.,The value rises.,Transferability has no effect on value.,A,"If a property can't be easily transferred, its value falls."
examreview_103669010,109,Property Valuation and Financial Analysis,Methods of Estimating Value,Which approach to value is typically used for investment property of two- to four-family units?,Cost approach,Income approach,Revenue approach,Sales comparison approach,B,The income approach to value analyzes a property's ability to earn future income and is typically used for single-family houses (where the primary use is as a rental property) and for two- to four-family units.
examreview_103669010,110,Contracts,Buyer Broker Agreements,This is the legal agreement between a buyer and a broker hired to represent the buyer's interest.,Buyer representation agreement,Covenant,Listing agreement,Options,A,"Representation is only provided to clients, not customers. The representation agreement establishes the terms of agency."
examreview_103669010,111,Transfer of Property,Deeds,Which of the following is an instrument of conveyance?,Deed,Mortgage,Promissory note,Title insurance policy,A,A deed is a method of conveying real property from one party to another. A deed should be recorded to protect the parties' interests.
examreview_103669010,112,Transfer of Property,Special Processes,Which term is used to describe when an owner gives or donates land or an easement for public use?,Accession,Adverse possession,Dedication by deed,Public grant,C,When an owner gives or donates land for public use this is called dedication by deed.
examreview_103669010,113,Property Valuation and Financial Analysis,Methods of Estimating Value,"When you're using the sales comparison approach to value a property, which of the following is considered a category of adjustment?",Area demographics,Financing terms and cash equivalency,Seller motivation,Types of obsolescence,B,"Categories of adjustment include financing terms and cash equivalency, conditions of sale, market conditions at time of contract and closing, location, and physical characteristics."
examreview_103669010,114,Property Valuation and Financial Analysis,Value,"Population growth, marriage rates, and attitudes toward education are examples of which force that influences property value?",Economic,Physical/environmental,Political/governmental,Social,D,These are examples of social forces that influence value. Other examples of social forces include divorce rates and ideals about family size.
examreview_103669010,115,Contracts,Offers/Purchase Contracts,"A licensee has thoroughly reviewed the sales contract with his clients and confirmed that they understand all of the terms and provisions. In order to avoid the unauthorized practice of law, what should the licensee do next for his clients?",Ask if he can provide them with any legal advice about the contract.,Ask them to complete a satisfaction survey and rate their experience with him.,Make a copy of the contract and send it to the seller's agent.,Recommend that they review the sales contract with an attorney before signing it.,D,It's always a good idea for licensees to recommend that their clients review the sales contract with an attorney before signing it.
examreview_103669010,116,Contracts,Buyer Broker Agreements,Which type of a buyer representation agreement allows a buyer to enter into agreements with multiple brokers and pay only the broker who found the property that was ultimately purchased by the buyer?,Exclusive listing agreement,Non-exclusive buyer representation agreement,"Non-exclusive, not for compensation buyer representation agreement",Open listing agreement,B,The non-exclusive buyer representation agreement allows buyers to enter into multiple-buyer representation agreements.
examreview_103669010,117,Transfer of Property,Transfer Through Court Supervision,"When tenants in common can't agree on how to manage the property and want to terminate their co- ownership without selling the property, how can this be accomplished?",Foreclosure,Law of succession,Partition,Process of escheat,C,"Tenants in common can terminate co-ownership by petitioning the court for a partition, which will divide the property proportionally between the co-owners."
examreview_103669010,118,Transfer of Property,Transfer Through Court Supervision,A family member has been named executor of their uncle's will. What does this mean?,They receive all the uncle's possessions and property.,They're responsible for carrying out the will's provisions.,They're responsible for taking care of the uncle until his death.,They're responsible for the probate of the uncle's will.,B,The executor carries out the provisions of the will and sees to property distribution after the will has been through probate.
examreview_103669010,119,Transfer of Property,Deeds,"Bob is the grantor of a deed, and is in the final stages of transferring a deed to the new owner, Frank. What must Bob do in order to satisfy delivery and acceptance of the deed to Frank?","Deliver the deed to Frank, his agent or attorney, or the title company issuing the title",Get Frank's signature on the official acceptance letter notarized and recorded at the county clerk's office.,Send the deed via certified mail so that the shipment is officially tracked,Submit delivery and acceptance paperwork to the Board of Submission and,A,"Acceptance Bob has to deliver the deed to Frank, his agent or attorney, or the title company issuing the title and acceptance is presumed."
examreview_103669010,120,Contracts,Promissory Notes/Securities,A developer has purchased land with the expectation of constructing an apartment building. What kind of clause does a developer typically include in a mortgage agreement to allow a construction loan to take priority over other liens when planning to build on purchased land?,Exculpatory,Non-recourse,Pre-payment,Subordination,D,The subordination clause allows a junior lien to take priority over a senior lien.
examreview_103669010,121,Transfer of Property,Title Insurance,"Your buyer client is following your advice and has obtained title insurance. The policy is from ______ and shows the legal description of the property and the standard items it covers, such as encumbrances of record.",American Land Title Association (ALTA),California Land Title Association (CLTA),General Land Title Association (GLTA),Standard Land Title Association (SLTA),B,"In California, the homeowner's title insurance policy is called the CLTA policy and offers a standard level of protection. The lender's title insurance policy is called the ALTA policy and offers extended coverage."
examreview_103669010,122,Laws of Agency and Fiduciary Duties,Responsibilities of Agent to Seller/Buyer as Principal,"Risa is a licensee. She told Kim, her seller client, about Ranger's willingness to pay more for her house-something Ranger did not want Kim to know. Did Risa violate her duties?","No, because a licensee's duty to a seller is greater than that to a buyer","No, because licensees may share confidential information with their clients, no matter the source","Yes, because Ranger did not want the seller to know","Yes, if Ranger is also a client",D,"If Risa is acting as a dual agent, she has violated her duty to Ranger. If not, she has a duty to tell Kim, her client, anything that will help her negotiating position."
examreview_103669010,123,Property Valuation and Financial Analysis,Methods of Estimating Value,Which element has the highest priority when using the sales comparison approach to value?,Conditions of sale,Location,Market conditions,Physical characteristics,A,"The elements appraisers consider in the sales comparison approach are applied in a specific order: financing terms and cash equivalency, conditions of sale, market conditions at the time of contract and closing, location, and physical characteristics."
examreview_103669010,124,Property Valuation and Financial Analysis,Methods of Estimating Value,"Which category of appraiser can appraise any residential property without any limitations related to value or complexity, but only non-residential properties valued below $250,000?",Certified general appraiser,Certified residential appraiser,Residential license,Trainee license,B,"Certified residential appraisers can appraise residential properties of any value and any complexity. They do, however, have limitations on non-residential properties they can appraise."
examreview_103669010,125,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents",Which of the following describes a universal agent?,Buyer's agent,Conservator,Escrow officer,Listing agent,B,"A universal agent has broad authority to act on behalf of the principal, such as a person with a power of attorney or a conservator. A special or specific agent has limited scope of authority."
examreview_103669010,126,Property Valuation and Financial Analysis,Methods of Estimating Value,"With the cost approach to value, what is the reproduction cost?",Cost of the materials used in construction,Cost to build a functionally equivalent improvement,"Cost to build an exact replica of the subject, with the same materials and deficiencies",Cost to buy the property,C,"The reproduction cost is the cost to build an exact replica of the subject with the same materials and deficiencies, as opposed to the replacement cost, which is the cost to build a functionally equivalent improvement."
examreview_103669010,127,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Which of these transactions in California is exempt from agency disclosure requirements?,10-year lease of a commercial unit,Sale of a 10-unit residential building,Sale of a single-family home,Two-year lease of a residential unit,B,"Agency disclosure is not required for transactions involving residential properties with five or more units, as these are exempt from this disclosure requirement."
examreview_103669010,128,Laws of Agency and Fiduciary Duties,Creation of Agency and Agency Agreements,"Joe signed a listing agreement with Marisa. A week later, Marisa's co-worker, Tina, showed Joe a property that he's interested in buying once his home sells. A week after that, Ross submitted an offer on Joe's property on behalf of his buyer client. Who is Joe's agent?",Joe doesn't have an agent.,Marisa,Ross,Tina,B,"The listing agreement acts as the agency agreement between the seller and the licensee, so Marisa is Joe's agent and representative."
examreview_103669010,129,Property Valuation and Financial Analysis,Value,What type of assessment provides an unbiased opinion of value?,A BPO,A CMA,A formal appraisal,An inspection,C,A CMA or a BPO is an example of an informal estimate of market value. A formal appraisal provides an unbiased opinion of value.
examreview_103669010,130,Laws of Agency and Fiduciary Duties,Commission and Fees,"If an agent lists a home for his sister and it sells, can the agent accept his compensation directly from his sister?","No, agents cannot accept compensation from immediate family.","No, the compensation must go through the agent's broker.","No, the compensation must go through the escrow company first.","Yes, because she's a close relative.",B,All compensation related to real estate must come through the agent's broker.
examreview_103669010,131,Property Valuation and Financial Analysis,Financial Analysis,What does the income approach to value rely on when valuing properties that are five or more units?,Gross income multiplier,Gross rent multiplier,Monthly gross rent,Sales comparison,A,"For five or more units, the gross income multiplier (GIM) would be used for the appraised value."
examreview_103669010,132,Property Valuation and Financial Analysis,Financial Analysis,"The best definition for ""effective gross income"" is ______.",Income after losses from vacancies and credit losses are deducted from potential gross income,Income after operating expenses are deducted,Income after taxes are deducted,Income that a property could bring if it were leased at full capacity,A,Income minus vacancy loss and credit loss equals effective gross income. It's not net income yet because we haven't accounted for operating expenses.
examreview_103669010,133,Financing,General Concepts,"When obtaining a mortgage to purchase a home, for what does the borrower use the property?",Collateral,Equitable title,Hypothecation,Leverage,A,"The property serves as collateral on the loan used to purchase it. If the borrower were to default, the lender can take ownership of the collateral."
examreview_103669010,134,Financing,Types of Loans,What factors directly affect an adjustable rate mortgage?,"Amortization tables, index, and rate","Index, tax basis, and margin","Rate, index, and margin","Rate, loan-to-value ratio, and index",C,"Rate adjustments are based on index rates, such as London Interbank Offered Rate (LIBOR), from which lenders determine their margins and the rate that they charge customers at each adjustment."
examreview_103669010,135,Financing,Government Programs,What is one way that the FHA has helped to stabilize and improve the mortgage market?,By educating the public about the benefits and responsibilities of having a mortgage,By protecting borrowers from predatory lending practices through federal legislation,By requiring appraisers to be state licensed or certified to evaluate property for FHA- insured loans,By setting standards for interest rates on FHA-insured mortgage loans,C,"The FHA established a requirement for appraisers to be state licensed or certified in order to appraise property for an FHA loan, creating a higher standard for appraisals that reduces the risk for borrowers and lenders."
examreview_103669010,136,Financing,Financing/Credit Laws,"In the residential mortgage market, charging borrowers more than ______ over market rate for interest is considered a predatory lending practice.",10%,3%,5%,8%,C,Subprime loans can have interest rates 1% to 5% over the current market rate. Anything over 5% is an indication of predatory lending.
examreview_103669010,137,Laws of Agency and Fiduciary Duties,Commission and Fees,"Harriet, an out-of-state licensee, is friends with Tonya, a licensee who works with Perfectly at Home. Harriet referred one of her buyer friends to Tonya, so Tonya plans to pay Harriet a referral fee. Which one of the following statements about this fee is true?",It's illegal for Tonya to pay an out-of-state licensee a referral fee.,Referral fees have no disclosure requirements.,Tonya must pay the fee directly to Harriet since Harriet is an out-of-state licensee.,Tonya must pay the referral fee through her brokerage firm to Harriet's brokerage firm.,D,"As long as the payment goes through both brokerage firms, it's legal to pay an out-of-state licensee a referral fee. Tonya would only need to disclose the compensation if she were receiving the referral fee."
examreview_103669010,138,Laws of Agency and Fiduciary Duties,"Law, Definition and Nature of Agency Relationships, Types of Agencies, and Agents","April and Wayne are the buyer and seller of a condo, respectively. April is represented by Steve. Wayne is represented by Wendy. Who are the principal(s) in this transaction?",April and Wayne,Only Wayne,Only Wendy,Steve and Wendy,A,April and Wayne are the principals. They are both parties to the transaction.
examreview_103669010,139,Property Valuation and Financial Analysis,Value,A property's value is dropping because the neighboring property's yard is filled with trash. What's this an example of?,Depreciation,Progression,Regression,Substitution,C,"When the value of a higher-quality property is reduced by an adjacent lower-quality property, this is called regression."
examreview_103669010,140,Laws of Agency and Fiduciary Duties,Termination of Agency,"Alice listed a three-bedroom home for her client, but before she finds a buyer, the home burns to the ground. What happens to the agency agreement that Alice has with her client?",The agency agreement continues as created unless Alice and her client can mutually agree to terminate it.,The agency agreement is terminated if the property is destroyed.,"The agency agreement must be extended until the home is rebuilt, or for six months, whichever is longer.","The agreement must continue, but it can be modified due to the changed value of the property.",B,One of the ways that an agency agreement can be terminated is through property destruction.
examreview_103669010,141,Property Valuation and Financial Analysis,Methods of Estimating Value,"Homes in a new home development have been built with a floor plan that doesn't appeal to today's buyers. In a cost approach valuation of the houses, what sort of depreciation will the appraiser apply?",External depreciation,Functional obsolescence,None. Depreciation doesn't apply to new buildings.,Physical depreciation,B,"The value of homes in the new development is reduced due to functional obsolescence, a form of depreciation or loss in value caused by defects in design, such as an atypical floor plan."
examreview_103669010,142,Property Valuation and Financial Analysis,Methods of Estimating Value,Which element is applied first when using the sales comparison approach to value?,Conditions of sale,Financing terms and cash equivalency,Market conditions,Physical characteristics,B,"When using the sales comparison approach, appraisers consider elements in a specific order: financing terms and cash equivalency, conditions of sale, market conditions at the time of contract and closing, location, and physical characteristics."
examreview_103669010,143,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"Bill is a seller who tells his neighbor, ""I got lucky! My listing agent is buying my house from me."" What could be the danger to Bill?",Additional taxes may apply if the sale happened too quickly,Bill might have to pay extra commission,"Bill's agent might not have marketed the property well, hoping to get a reduced price",His neighbors won't want a real estate licensee living next to them,C,The danger in listing agents buying their own listings is conflict of interest. Did the agent truly market the property to the best of the agent's ability?
examreview_103669010,144,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"You've been practicing real estate for a while and decide to purchase a property as an investment along with a business partner (who's not a real estate broker). Since you're a licensee, which of these actions must you take?",You must be represented by another broker in this transaction.,"You must disclose your licensed status, any conflicts of interest, and any relevant facts that might affect the seller's decision to accept your offer to the seller.","You must offer the full list price, regardless of any other factors affecting the property value.",You must sign an agency agreement to represent your business partner before you can make an offer to the seller.,B,"Your licensed status must be disclosed in writing, along with any conflicts of interest and all information that could affect the seller's decision to accept your offer, such as potential for profit."
examreview_103669010,145,Laws of Agency and Fiduciary Duties,Creation of Agency and Agency Agreements,Which of the following best indicates that an individual is a licensee's client?,A licensee and an individual have a signed agency agreement.,"A licensee cold-called an individual, who mentioned he had been thinking of selling his house.",An individual and a licensee talked about the real estate market and the possibility of the individual selling his house.,"At an open house, the an individual asked a licensee about her commission rate and sales track record.",A,The only foolproof method of ensuring that an agency relationship exists and is understood by all parties is to have a signed agency agreement in place.
examreview_103669010,146,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Listings for sale or lease involving ______ to ______unit residential and commercial properties require agency disclosure in California.,One; 10,One; 40,One; five,One; four,D,Agency disclosure is required for listings for sale or lease involving one to four unit residential properties and non-residential (commercial) properties.
examreview_103669010,147,Laws of Agency and Fiduciary Duties,Disclosure of Agency,At what point must an agency disclosure be given?,As soon as the relationship becomes more than casual,At the first contact,At the first conversation,At the first in-person meeting,A,"A mere meeting, conversation, or other form of contact may be passing and disclosure is not required, but as soon as the relationship becomes more than casual, disclosure is required."
examreview_103669010,148,Laws of Agency and Fiduciary Duties,Termination of Agency,"A seller decides to terminate her listing agreement and rent the property out instead of selling it after it's been on the market for several months with no offers. Assuming that her listing agent has fulfilled all of his responsibilities under the contract, can the seller terminate the contract before its expiration date?",Only if the seller and the listing agent mutually agree to terminate the agreement.,Only if the seller succeeds in converting it to a rental.,"Yes, because the seller has not received any offers on the listing.","Yes, because the seller is entitled to terminate the agreement at any time.",A,"Since the listing agent hasn't done anything to breach the contract, the seller's only options are to let the listing agreement expire or try to reach mutual agreement with the listing agent to terminate the agreement without penalty."
examreview_103669010,149,Laws of Agency and Fiduciary Duties,Disclosure of Agency,Anthony owns a new commercial strip mall with several units. He's hired Jillian as his agent to find tenants to rent each unit. Is Jillian required to provide Anthony with an agency disclosure form?,It depends on how many units are for lease.,"No, agency disclosure is only required for residential transactions.","No, agency disclosure is only required on sales of commercial properties.","Yes, Jillian is required to provide Anthony with an agency disclosure form.",D,Disclosure is required. The number of units involved in the transaction is only relevant in residential property transactions.
examreview_103669010,150,Laws of Agency and Fiduciary Duties,Disclosure of Acting as Principal or Other Interest,"Danielle is selling her home and has enlisted Camden as her agent. Shortly after signing the listing agreement, Camden informs Danielle that he'd like to purchase her home. What can Danielle do?",Danielle may cancel the listing agreement and seek representation from another agent.,Danielle must accept Camden's offer.,Danielle must cancel the listing agreement.,She already signed the listing agreement with Camden. She must fulfill the contract.,A,"The agent must put the client's interests ahead of their own, but sellers may be skeptical. Sellers may cancel the listing agreement and seek representation from another agent, but they are not obligated to do so."
